id;description;dbo
857389464299478;na mit so einem Profilbild würde ich mich auch nicht schmücken :), redest über Dinge und kennst keine Hintergründe;nothing
1096148273756928;"Nehmen ihre Kinder als Schutzschilder..
Was sind das nur für Kreaturen.";nothing
894852810553143;Solange mir solche Trolle wie Du mit einem Fakeprofil schreiben, weiß ich auf der richtigen Seite zu stehen. :-);nothing
857344577637300;Christoph, Du hast wirklich Recht - ich bin hier ab und an mal, immer in der Hoffnung, dass sich hier vielleicht Leute durchsetzen, denen es um wirklich wichtige Sachen geht und/oder mal argumentiert wird ohne diese immer gleichen Phrasen..., aber meistens ergreife ich dann ganz schnell die Flucht, weil`s doch immer wieder dasselbe ist - wie von dir so treffend beschrieben :(;nothing
951925568179200;Also das is nu wirklich n Einzelfall!;nothing
1044526872252402;Heimreise Statt Einreise !;nothing
861956433842781;in der VORSCHULE schon SITZEN GEBLIEBEN;nothing
1035617159810040;Dann aber auch einen Abstecher nach Grimmitschau??;nothing
882078881830536;Ich hoffe ganz stark, dass es wird wie Damals in Leipzig !!!;nothing
1010210825684007;Die Berichterstattung vom MDR Thüringen über AfD und Pegida erinnert sehr an den zensierten Journalismus in der DDR.;nothing
1057787047593051;Krystyna Nova Kova Nein, da wär sie ja fein aus dem Schneider. Vor ein Gericht!;nothing
962255790479511;wir sind jetzt schon weiter ... http://www.epochtimes.de/USA-bezahlt-Schlepper-Das-sagt-OEsterreichs-Geheimdienst-ueber-Fluechtlinge-a1259590.html;nothing
985440364827720;Aber euch glaubt jemand dass ihr nur besorgt seid?^^;nothing
856832781021813;[@IND] da hast du Recht ,  am besten  man lässt  sich die Welt von vorbestraften erklären  und rennt denen  dann ohne nachdenken  hinterher . ...;nothing
855033711201720;alle gemeinsam feiern,das wird lustig;nothing
1010948505610239;Leroi Lewenstein mit Haufen sollten Sie gefälligst Ihr Umfeld betiteln.;nothing
1012384202133336;Wenn sie denn schreiben können.;nothing
1012571695447920;Wo haben diese Deppen vorher gelebt? Aus welchem Froschteich sind die gekrochen?;nothing
857840840921007;Also langsam reichts wie perfide ist dennndass ,sogar die gedenkstunde für auschwitz nimmt der gauckler her um gegen pegida zu hetzen....;nothing
1064819406889815;Eckehard Giesdorf Scheint ja gut zu funktionieren....nicht.;nothing
856844334353991;Macht weiter Leute !!!;nothing
1123526441019111;"Mit anderen Worten: ""Gut, dass die Bürger in Deutschland  nichts zu melden haben....."" ;-)";criticism
1052454478126308;Der jung ist doch eh ein absoluter spinner.;nothing
1105424406162648;ja eine steht in Cotta aber ohne Minarett;nothing
876427572395667;Wenn Putin ausnahmsweise einmal nicht schuld sein sollte, dann ist es PEGIDA;nothing
1043681459003610;https://www.facebook.com/Anonymous.Kollektiv/videos/1031005206945939/;nothing
894884447216646;Dennis, das tun sie nachweislich nicht.;nothing
964296640275426;Um an Russland näher zu kommen,um die Abwehr Raketen zu stationieren haben die westlichen europäischen Ländern diese Länder zu sich genommen und im Stich gelassen,das weis du doch auch;nothing
1095923240446098;"Ja und auch deshalb kommen sie zu  "" UNS "" . Denn hier in Europa und insbesondere Deutschland - DÜRFEN  sie das. In ihrem Land ??????? Na auch deshalb kommen sie zu "" UNS ""., Oder ?";criticism
856752001029891;pressekonferenz 16:00 ?27.000 !;nothing
1064025040302585;Die Verdummung schreitet vorwärts, wenn man als Kartoffel gemobt wird weil man lernt oder auch verprügelt wird und das von einigen intelligenten Menschen seit Jahren darauf hingewiesen wird das selbst Lehrer hilflos mit ihrer Situation im Stich gelassen werden und unsere vorzeige Elite fest beide Augen zukneift, da brauch sich in Besserdeutschland niemand über das Ergebnis wundern ????;nothing
856799397691818;Volksendscheide auf Bundesebene;nothing
1095968090441613;Schlimm die kennen doch nur gewalt;nothing
945837395454684;10000 weitere Kriminelle, die unsere Staatskassen belasten :-(;nothing
1063805186991237;Ich lach mich kaputt.;nothing
1391693531920601088;"Der Einwurf, diese Migranten flüchteten doch gerade vor den Verhältnissen ihrer Heimatländer und seien dadurch nicht an einer  Destabilisierung und Islamisierung ihrer europäischen Ankunftsländer interessiert, trifft aus  mehreren Gründen nicht zu.""";nothing
972146739490416;Wer Geschäfte anzündet, zündet auch Menschen an! Artikel lesen beinahe hätten Wohnhäuser gebrannt.;nothing
856834561021635;"pro PEGIDA, und Sie kommen nur mit Dingen, die Sie eigentlich besser wissen müssten/sollten. Anscheinend haben die Moslems doch teilweise Recht und sperren ein, oder verhüllen ihre Frauen, bis sie sie dann mal ""benötigen"".";nothing
935426399829117;Nun bei der OB Wahl zumindest hatte die Pegida Wahlbeobachter, da kann man vom Ordentlichen Ergebniss ausgehen;nothing
855057751199316;Zum aktuellen Tagesgeschehen hab ich mal ein kleines Bild gebastelt...;nothing
856898117681946;"Sehr gute Bewertung, leider zeigt es auch wie egal den ""Elite Politikern"" das Volk eigentlich ist.";criticism
855115507860207;"Servus , ich erkläre mal warum wir am Montagabend nach Dresden gehen ,
und nicht auf Gewalt oder sonst einen extremen Scheiß stehen.

Wir sind Mündige Bürger und keine Sklaven Die alle 4 J. das kleinere Übel wählen dürfen von dieser SCHEISSE.

Ich möchte nicht irgendwann in einem totalitären autokratischen Staat erwachen und mir dann vorwerfen müssen,
ich hätte nicht alles unternommen, um einen solchen zu verhindern
( wie es war von 1933 bis 45 , und alle schauten weg)
. Ich bin erzogen, Anderen, vor allem Schwächeren und Hilfsbedürftigen, zu helfen, aber auch alle Dinge kritisch zu hinterfragen und nicht als gottgegeben anzunehmen ( darum Bürgerdemokratie).
Vielleicht bin ich damit zu kritisch und stelle politisch Korrekten manchmal unangenehme Fragen, aber deswegen bin ich gerade aufgrund meiner Aufgeklärtheit wohl einer der größten und gefährlichsten Gegner von Extremisten, weil man mich nicht einfach manipulieren kann.

Ich mag keine HALBEN SACHEN UND ICH WERDE ETWAS DAGEGEN TUN .

gez. Berl";criticism
982744398430650;Mit Mühe und Not erreicht er den Hof ...in seinen Armen das Kind war Tod;nothing
1545;Wir müssen unsere Nation wieder stark machen und unsere Zukunft sichern. #NationalsozialistischeRevolte #HH #SiegHeil;nothing
1064739696897786;... war doch von mir auch nur eine Spaßeinlage.;nothing
1057752430929846;Nach Chile schicken wie dem Honecker.;nothing
856918207679937;das was Du hier von Dir gibst ist übrigens struktureller Antisemitismus. Und weil Du davon wahrscheinlich noch nie was gehört hast - NEIN, es ist nicht einfach schlichter Antisemitismus und ich schwinge hier die Nazikeule...es ist eine stark verkürzte und vereinfachte Gesellschaftskritik. Aber die Welt ist nicht so einfach.;nothing
858302294208195;Ich bin ganz deiner Meinung, aber dabei sollten wir beide auf unsere Fahne verzichten, sonst ist man unglaubwürdig!;nothing
857961454242279;http://www.google.de/url?sa=t&rct=j&q=&esrc=s&source=web&cd=2&cad=rja&uact=8&ved=0CCYQFjAB&url=http%3A%2F%2Fwww.schleckysilberstein.com%2F2015%2F01%2Fkartoffel-doner-der-integrationsbeitrag-des-tages%2F&ei=BePHVNPzIYKuU5-NgYgO&usg=AFQjCNHvcsGvU1gYu1DMq9nXRD2kQMZ4Ug&sig2=d6Bfkzso5FAoWJMltr7bxQ&bvm=bv.84349003,d.bGQ;nothing
1012899795415110;"Ach mit einem mal, war er nicht einer derjenigen; der am lautesten gerufen hatte ,,ihr Flüchtlinge kommet'' und wir müssen dies und das?  Sieht hier jemand wohl etwas davonschwimmen?  Aber eines hat er bewiesen er ist auch nur ein sch..... Opportunist der seine Fahne dort hinhängt wo der Wind gerade her weht.";nothing
857412677630490;Genau sehe ich auch so Max Wendt;nothing
882710495100708;Kein Verlust!;nothing
1011477462224010;Ich bin stelle mir vor: wäre das Attentat in Deutschland passiert wäre so ein harter Großeinsatz von Polizei und Militär wie in Paris Saint Denis mit 5000 Schuss verschossen nie möglich, dazu wären unsere Behörden überhaupt nicht fähig und entschlossen genug!;criticism
857860850919006;Das Thema ist doch, ist gibt soviele Auslegungen vom Koran !  wer sagt die Wahrheit ?;nothing
1035377876500635;Mal sehen, was an Karneval abgeht!- Kölle alaaf!;nothing
1108169532554802;?????? ????????! ....?? ?????????!....? ???????????? ? ?????????????? ??????? ?????!....??? ??????????? ? ???? ?????????!....??? ????? ???? ???, ??? ???????, ?????? ? ??? ?? ????? ???? ? ?????? ??????????? ??? ??, ?????? ????? ????? ????? ?????????? ?? ? ???????? ? ?????? ?????? ?? ?? ??????????. ? ??? ???, ??????? ???? ?????, ?????????? ????, ??? ??????? ????????????? ?????.;nothing
1111308835574205;Nicht menschenunwürdig, es sind sozialschmarotzer nichts anderes. Kommen  her und fordern, geht gar nicht.;nothing
857608037610954;Es steht auf einem Blog...Es MUSS wahr sein ! ...Bitte, wie soll man euch denn ernst nehmen wenn ihr alles dafür tut dass man euch nicht ernst nehmen kann ?! :D;nothing
862054977166260;[@IND] , diese Option ist immer noch offen, sollte es hier so weitergehen.;nothing
1391721822362681344;"@D_ewige_Heimat @Strahlemann9 Neubauer repräsentiert, genau wie Ferdinand von Schirach, die Elite der BRD, die aus den Bonzenfamilien der Nazi Zeit gebildet wurde, und die die BRD bis heute beherrschen und ausplündern. Und die schreien so laut ""Haltet den Dieb (oder Nazi)"", um von sich selber abzulenken.";criticism
857018247669933;Es sind doch nicht alle gleich, doch, sagt ihr doch über Moslems auch und da stimme ich zu du Honk. Immer so, wie du's brauchst. Hat man dir schon gesagt, dass man mit dir nicht diskutieren kann.;nothing
1124409777597444;"Dieser Demo-Montag hat gezeigt, dass nicht irgendwelche Stadtteile irgendeiner Gruppierung gehören. Trotz eifriger Bemühungen der einschlägigen Propagandisten fand der herbeigeredete Bürgerkrieg nicht statt. Eine wie immer höchst diszilinierte PEGIDA-Gemeinschaft zog zumeist freundlich winkend an den haßerfüllt schreienden Gutmenschen vorbei. Grotesk war eine Situation am Rande, als versprengte Gegendemonstranten eine Anti-Nazi-Flagge in der PEGIDA-Kungebung mit ""Nazis raus"" kommentierten. Mehr gibt eben ihr bescheidenes, mühsam erlerntes Repertoire nicht her... Der PEGIDA-Zug füllte mindestens die gesamte Hainstrasse mit 8m Breite auf 400m Länge. Das ergibt 3.600 qm und somit 3-4 Tausend Teilnehmer. Hätten nicht die Gutmenschen zum Schluss am Schlesischen Platz noch mit Stahlmuttern in die PEGIDA-Versammlung geworfen, wäre es ein friedlicher Abend gewesen. Gewalt geht eben immer von denen aus, die getreu dem alten kommunistischen Motto ""...und willst Du nicht mrin Bruder sein, dann schlag ich Dir den Schädel ein"" die Menschheit beglücken wollen.";nothing
985411028163987;super, weiter so.......;nothing
856760334362391;Viele Menschen können es sich nicht leisten, an der Demonstration teilzunehmen, sonst wären sicher tausende mehr dabei gewesen.;nothing
985461538158936;Ne, nur weil der ein abi hat im Gegensatz zu euch ist der nicht besser oder klüger..;nothing
1152502898121465;die Rassisten sitzen ja wohl eher in der Arbeiterwohlfahrt;nothing
1057006817671074;Und das Flugzeug muss danach kernsaniert werden weil die Toilette nicht Richtung Osten ausgerichtet war...;nothing
857404474297977;Was möchten sie denn ändern? Mir sind Nationen relativ egal, und die werden ja nicht abgeschafft, nur weil ein paar Leute zuwandern..;nothing
1057000381005051;127 ??? :-(  Diese Regierung sollte sich schämen. Bald ist der Wahltag!!!;criticism
1063363787035377;Erstmal ins Hotel, Strafe absitzen auf Kosten der Steuerzahler. Danach Asyl beanspruchen.;nothing
857878824250542;www.stop-ttip.org  Bitte unterzeichnen!!!;nothing
856985414339883;Solange die Medien weiterhin so objektiv berichten ist doch alles in Ordnung, oder?;nothing
855014914536933;Aber wenn die schon nicht miteinander reden können, obwohl der große Anteil in die gleiche Richtung geht... dann wird es für alle Bewegungen schwer im Land.;nothing
1012236425481447;so ist es;nothing
1038628736175549;Falls Straches Bericht stimmt, so ist dies ein österreichisches Problem. Allerdings ist die Aussage, die Asylsuchenden wären zurückgewiesen worden, weil sie kein Asylrecht hätten, falsch. Ob ein Asylsuchender ein Recht auf einen Aufenthaltstitel hat oder nicht, kann man nur in einem Asylverfahren feststellen. Das ist nicht so einfach, weil es viele verschiedene Aufenthaltstitel gibt und man die persönliche Situation eines Menschen nicht an seiner Nasenspitze ablesen kann. Snowden würde in Deutschland möglicherweise auch Asyl bekommen, obwohl er US-Amerikaner ist. Richtig dürfte in diesem Fall eine Zurückweisung nach Dublin-III sein: Deutschland ist nicht asylzuständig, sondern möglicherweise Österreich oder Slowenien. Auch das ist nicht so simpel, wie es manche darstellen. Keineswegs ist das Ersteinreiseland automatisch zuständig.;nothing
1134145993290489;Dumme Kuh;nothing
982653908439699;Klockner Udo Nicholaus;nothing
1052393471465742;Legida und Pegida  brauchen nur ein Paar Polizisten zum Verkehr umleiten.  Die Restlichen Hunderte Polizisten müssen die Kanaken von sog. Antifa in Schach halten. Ich frage mich wieso die eine Demo Genehmigung erhalten.Ich glaube wenn es umgekehrt wäre ,hätte die Stunde für Pegida/Legida usw. das Aus geschlagen.Warum erkundigt sich die Polizei beim Amt  mal warum die eine Genehmigung für die bezahlten Chaoten die mit Eisenstangen auf die Demonstranten und Polizisten losgehen.;criticism
876541172384307;"jep...haben sie Recht...wir wollen och keene Schmarotzer und kriminelle ;)";nothing
857972720907819;ja ich meine auch den Beitrag der Deutschen Politik...;nothing
858302704208154;Franz Saller geh bitte erst arbeiten bevor du über deutsches geld redest;nothing
1057090557662700;Die kann man es auch nicht recht machen Alex ??????;nothing
856978981007193;Endlich mal ne vernünftige aussage. Zumindest zu dem anderen kram der hier grad gepostet wird. Haben sie die Neujahresansprache von der mutti verfolgt?;nothing
882745038430587;gut so..;nothing
1010735318964891;Die 2 mochte ich nie.;nothing
982690165102740;wenn Deutschland die alle reinläßt, egal wie die Bilder hier aussehen, dann schmeissen die genauso hier mit Steinen, wenn ihnen was nicht paßt, wie dort. DAS IST´DAS ENTSCHEIDENDE! An keine Regeln halten, sondern mit Gewalt was durhsetzen - Ungarn läßt sich das nicht bieten, weil sonst hätte Ungarn gleich verloren!;nothing
1010696398968783;Danke nach Nürnberg;nothing
968168706554886;Also im Wohnheim bei uns im Stadtteil leben viele Frauen und Kinder... komisch woher ihr eure Infos habt;nothing
854996217872136;tolles Video!;nothing
1065250946846661;:-) :-) :-) ooooooooooi;nothing
1012451135459976;der heißt seit ich denken kann schon so....sind die doof;nothing
968062419898848;bei denen geht die frau in friedenszeiten 10 schritte hinter dem mann , übers minenfeld 10 schritte vor dem mann;nothing
856921674346257;Eine Kündigung deswegen hätte vor keinem Gericht in Deutschland bestand und ist gesetzeswidrig und strafbar... Puscht euch doch nich alle so in die Hose!!! Mir wäre dit scheiß egal... Gibt ja ein Glück hartz 4... Dafür habt ihr doch auch genug eingezahlt oder nich?! Klar is nich schön aber man wird nicht mittellos dastehen. Was is euch denn wichtiger?! Eurer materieller status und ansehen und hab und gut oder eure Freiheit und eure würde und Meinung?! Also Arsch hoch Maul auf und frei sein ihr süßen!!! Anders gehts nich und wenn der terror hier ist, dann wird hier euer schönes Haus und toller BMW nix mehr wert sein;nothing
991369364234820;Herrrrrrrrrrrliches ralistisches Bildchen über die Volksverräterin A. Merkel!;nothing
855566967815061;^^ könnte daran liegen, dass Schauspielerei ein Kunstgewerbe ist und demnach der künstlerischen Freiheit unterliegt und der Lachmann ein Föhrer der Bewegung mit braunem Touch war. Und ja, ich habe absichtlich Föhrer geschrieben;nothing
960928907278866;Aber deswegen werde ichjetzt kein Pegida - Fan!;nothing
856872601017831;Marcel Such ist ein Troll ohne eigene Meinung, ein Bildleser und CDU STASI Wähler wie er im Buch steht;nothing
876276502410774;Wenn hier ordentlich bezahlt würde, müssten unsere Kinder nicht auswandern und sich in das jeweilige Land integrieren!;criticism
1007138769324546;Wer hat denn diese ca. 300 brandneuen Jeeps gestiftet?;nothing
882999125071845;Ausschreitungen gibt es nur bei der ANTIFA !!!;nothing
1011477585557331;Ralph Ebeling halte ich mittlerweile auch für möglich. Kein Sprengstoff gefunden,keine Festnahmen,nur vage Vermutungen. Angeblich waren ja Attacken im Stadion selbst geplant, Nur -wie gesagt- gefunden hat man nichts.;nothing
972222859482804;"[@IND] bleibt der Aufschrei der selbsternannten ""Anständigen""? 

Ich dachte immer Ihr (also die Pegida) seid die selbsternannten ""Anständigen""?";nothing
857359864302438;Thomas: Ich bin Gutinformierter und glaube eben nicht den Propagandalautsprechern von Russia Today;nothing
888478637857227;"Bisher hab ich PEGIDA eigentlich immer ideologisch unterstützt, wenn aber jetzt extremistische Parteien und Gruppierungen hier als postiv hervorgehoben werden, bin ich stark am Überlegen, ob ich damit richtig lag. Gießt ihr damit nich einfach Öl in das Feuer, das von Eueren Gegnern schon solange geschürt wird?
Klartext: Ich bin keineswegs mit dem Weg dieser Regierungen weltweit konform. Aber ich bin ganz klar gegen jede Form des Extremismus! Und ebenso auch gegen die Verherrlichung derselben!";criticism
862006267171131;und wen der teufel ruft,rennt das schaf los.wollen wir wetten;nothing
1018;Sieg Heil;agitation
856841217687636;Ich seh sie eher als Terrororganisation an;nothing
1011166112255145;Aber um die GEZ-Gebühren kommst du seit Januar 2013 auch nicht mehr herum ...! :-(;nothing
1066461813392241;Gisela Friebe Auswendigpauken der Stalin-Gesamtausgabe.;nothing
854999394538485;Wer sind die Medien ? Wohl niemand,der Wahrheit spricht !;nothing
1710;Zum Abschuss freigebeben;nothing
951921438179613;Was interessiert mich mein Geschwätz von gestern.;nothing
857612684277156;Also wenn RTL gegen Pegida ist, dann bin ich dafür!;nothing
856859434352481;Dank für alle von uns;nothing
1010773715627718;"Weltklasse 

Die ultimative Wahrheit  ... leider

Bezeichnend für diese Gesellschaft";nothing
856917081013383;"Nur mal so, ich holte vor nicht alt zu langer Zeit. Von der ZAB also Zentrale Ausländer Behörde zwei Asylbewerber ab. Einer kam aus dem Kosovo,  und der andere aus Georgien. Beides Staaten, wo aktuell kein Krieg herrscht.
Als ich in die Behörde rein ging, um die zwei abzuholen. Wurde mir mitgeteilt, das sie kein Deutsch können. Kaum sassen sie bei mir im Auto, fragte der Georgier den Mensch aus dem Kosovo. Im perfekten Deutsch, weswegen er hier in Deutschland ist. Daraufhin kam die Antwort, auch im perfekten Deutsch. Im meiner Heimat, wird es Winter. Also werde ich bis zum Sommer hier bleiben. Das mache ich jedes Jahr so.
Hier bekomme ich eine warme Unterkunft, und jeden Monat Geld. Davon kann ich jeden Monat, soviel zurück legen. Das ich im Sommer davon im Kosovo leben kann.

Das ist der Grund warum die Leute auf die Straße gehen, und nicht weil sie Ausländer Feindlich sind. 
Frag mal einen Ausländischen Mitbürger, ob er bereit ist. Von seinen sauer verdienten Gehalt.
Solchen Sozial Schmarotzern was abzugeben. Die Antwort, kannst du ja denken. Ich bin auch nicht bereit dazu.

Warum wird über so was nicht in der Presse berichtet. Es ist den Behörden bekannt, und trotzdem unternehmen sie dagegen nichts.";criticism
1108173052554450;Diesen linken Vollpfosten sind dermaßen realitätsfremd und leben in ihrer eigenen Welt. Wirklich extrem bescheuert. Dass sie auch immer so zu Gewalt neigen, sollte uns zu denken geben...;nothing
1398835617484660736;@an_go_20 @Karl_Lauterbach @Alice_Weidel Wow die Nazi-Keule...... Abgenutzt durch Linksextreme Vollpfosten wie ihr es seid. Hast du auch Argumente? Ach warte, Realität und Links Grün..... Da war ja was.;agitation
1152579411447147;So sehe ich das auch;nothing
888004541237970;Naja die AfD  macht Hoffnung;nothing
